MISSISSIPPI,MO,53675,80003453A.jpg,26067,N,10/19/2015,1:00 PM,Mississippi County Courthouse,"Charleston, MO  63834",20852,00:00.0,9/22/2015,lindsay.cheek@mo.usda.gov,,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,67,1 car attached,130x130,Block,1220,810 Helena,Charleston,63834,80003453,9,26,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HARNETT,NC,52091, ,34051,N,10/13/2015,1:00pm,301 West Cornelius Harnett Blvd,Lillington NC 27546,49565,00:00.0,7/16/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale is on October 13, 2015 at 1:00pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $49,565.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Harnett County Courthouse 301 West Cornelius Harnett Blvd, Lillington NC 27546.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,43,N/A,x,Block,983,3220 Abattior Rd ,Coats,27521,5635589,29,34,null,Ranch-Brick,5,Other,Central Air,747,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
HENRY,VA,53660,312962A.jpg,47020,N,10/6/2015,12:01pm,3160 Kings Mtn Rd,"Martinsville, VA 24112",11460,00:00.0,9/19/2015,virginia.knabe@stl.usda.gov,"Terms of Sale:CASH a deposit of $8600.00 or 10%, cash or certified check will be required at the time and place of sale with settlement within fifteen (15) days from the date of sale.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,1,Full,54,1 car carport,20800, ,1000,472 Saddleridge Rd,Bassett,24055,312962,43,47,null,Ranch,5,Forced Air,N/A,295,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
ASHE,NC,53730,34005A.jpg,34005,N,10/2/2015,10:00 AM,Ashe County Courthouse 150 Government Cir,"Jefferson, NC 28640",18517,00:00.0,9/28/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $18,517.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 336-219-1400 and reference 15SP71.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,2,Full,5,N/A,x, ,1096,140 McNeil Hill Rd,Jefferson,28640,34005,20,34,null,Ranch,6,Radiated,Other,1050,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
SAN GERMAN,PR,52183,7310543A.jpg,64017,N,11/18/2015,2:00 PM,Ponce,731,63760,00:00.0,7/29/2015,marilyn.feliciano@pr.usda.gov,"Property located at Ext. Alturas de Yauco T-7 Carrizales St. Yauco, P.R. Recorded at farm 12,759, page 6, book 352. R/E Taxes ID: 385-035-400-59-000.",null,null,null,null,null,,Sewer,Community,3,1, ,17,1 car carport,350, ,934,Ext Alturas de Yauco T-7,Yauco,698,7310543,24,64,null, ,6,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUMBERLAND,TN,52188,30956783A.jpg,43071,N,9/30/2015,10:30 AM,South door of Cumberland County Courthouse,Crossville TN ,53388,00:00.0,8/25/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD as-is. RURAL DEVELOPMENT does not guraantee nor does it warranty the condition of the property.,null,null,null,null,null,,Septic,Community,3,2,Full,18,N/A,x,Poured,1196,151 Deerfield Road,Crossville TN,38555,30956783,10,43,null,Ranch-Frame,6,Forced Air,Central Air,453,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TWIN FALLS,ID,52212,80430709A.jpg,13000,N,12/22/2015,10:00 AM,First American Title,"Twin Falls, Idaho 83301",125000,00:00.0,8/24/2015,carol.chadwick@id.usda.gov,,null,null,null,null,null,,Sewer,Community,4,2, ,42,2 car attached,x,Poured,1484,1006 Jacklyne Circle,Filer,83328,80430709,8,13,null, ,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FRANKLIN,PA,52218,34734891A.jpg,CSC,N,10/8/2015,11:00 AM,Franklin County Courthouse,"Chambersburg, PA 17201",59440,00:00.0,7/31/2015,cathy.diederich@stl.usda.gov,"Sale to be held at the steps of the Lincoln Way East Entrance of the Franklin County Courthouse, 157 Lincoln Way East, Chambersburg, PA 17201. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,3,1,Full,28,1 car attached,21780,Poured,1235,210 Green Meadow Drive,Chambersburg,17201,34734891,49,39,null,Ranch-Brick,5,Radiated,N/A,2600,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LEWIS,TN,53396,80981588A.jpg,43050,N,9/30/2015,10:00 AM,East door of Lewis County Courthouse,Hohenwald TN ,52016,00:00.0,8/24/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD-AS-IS. RURAL DEVELOPMENT does not guarantee nor does it warranty the condition of the property.,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,51,N/A,x,Slab,1154,633 Beverly Ave,Hohenwald ,38462,80981588,10,43,null,Ranch-Frame,5,Forced Air,Central Air,673,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TAYLOR,KY,52331,4499603A.jpg,18001,N,10/29/2015,12:00 PM,701 Cottage Court,"Campbellsville, KY 42718",20100,00:00.0,8/12/2015,kimberly.williamson3@stl.usda.gov,"An open house will be held on Thursday, October 22, 2015 at 12:00pm.  The sale will be held on Thursday, October 29, 2015.  Estimated value of $30,000.  Property SOLD AS-IS.  USDA DOES NOT guarantee information, nor does it warranty the condition of the home.  For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext. 4500.",null,null,null,null,null,,Sewer,Community,3,1,Full,109, ,x,Block,1025,701 Cottage Court,Campbellsville,42718,4499603,25,18,null,Split Level-Brick,5,Forced Air,Central Air,830,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PENDLETON,KY,52248,33956272A.jpg,18103,N,10/22/2015,10:00 AM,311 Blue Jay Circle,"Falmouth, KY  41040",26800,00:00.0,8/4/2015,vickie.jones2@stl.usda.gov,"Open House will be held Tuesday, October 6, 2015 from 10:00 to 11:00 am",null,null,null,null,null,,Sewer,Community,3,2,Slab,96,N/A,9235,Poured,1154,311 Blue Jay Circle,Falmouth,41040,33956272,16,18,null,Ranch-Frame,5,Forced Air,Central Air,1300,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WILCOX,AL,53445,728598A.jpg,1066,N,9/24/2015,11:00 AM,108 Water Street,"Camden, AL 36726",33091,00:00.0,8/27/2015,ruth.house@stl.usda.gov,"Foreclosure sale scheduled for September 24, 2015 at 11:00 AM at the Wilcox County Courthouse.",null,null,null,null,null,,Sewer,Community,3,1,Slab,66,N/A,"10,000",Slab,1040,420 Kennedy Street,Camden,36726,728598,34,1,null,Ranch-Brick,5,Forced Air,Central Air,113,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MCKEAN,PA,52348,17485413A.jpg,CSC,N,12/9/2015,10:00am,McKean County Courthouse,"Smethport, PA 16749",1000,00:00.0,8/12/2015,cathy.diederich@stl.usda.gov,"Sale to be held in the First Floor Commissioner's Confrence Room of the McKean County Courthouse, 500 W. Main Street, Smethport, PA  16749. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Septic,Well,3,1,Partial,42,N/A,3.33 acres, ,1206,8 Matthews Lane ,Shinglehouse,16748,17485413,115,39,null,2 Story-Frame,6,Other,N/A,920,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SCIOTO,OH,50906,6005A.jpg,36036,N,9/23/2015,1:00 PM,SCIOTO COUNTY,PORTSMOUTH OHIO,35800,00:00.0,8/21/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,4,2,Crawlspace,73,N/A,1.08 AC,Block,1782,723 MOHAWK DR,LUCASVILLE,45648,6005,8,36,null,Ranch-Frame,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MENIFEE,KY,53501,34567372A.jpg,18103,N,10/20/2015,1:30 PM,381 Powers Rd.,"Frenchburg, KY 40322",40200,00:00.0,9/2/2015,vickie.jones2@stl.usda.gov,Open house will be held on 10-14-15 from 3:00pm to 4:00 pm,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,83,N/A,20103,Block,1413,381 Powers Rd,Frenchburg,40322,34567372,40,18,null,Ranch-Brick,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CATTARAUGUS,NY,53508,80779101A.jpg,33051,N,9/25/2015,11:00 AM,"lobby of the Cattaraugus Cnty Courthouse, 303 ","Court St, Little Valley, NY",24684,00:00.0,9/2/2015,charles.cross@ny.usda.gov,Lot size is approx 2 acres.  * <b>NOTICE</b>: Certain appraisal information provided is thought to be accurate but should not be deemed reliable. Appraisal information WAS based on external evaluation and available public records. <b>All USDA foreclosure auction properties are sold in <i>AS IS</i> condition!</b>,null,null,null,null,null,,Septic,Well,4,2,Crawlspace,5, ,x, ,2280,8385 Route 16,Franklinville,14737,80779101,8,33,null,Ranch-Frame,7,Forced Air, ,3500,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CLARK,KY,53584,16750084A.jpg,18057,N,10/22/2015,2:00 PM,104 Colonial Park Drive,"Winchester, KY 40391",34840,00:00.0,9/14/2015,vickie.jones2@stl.usda.gov,"An open house will be held on October 22, 2015 from 1:00 pm-2:00 pm",null,null,null,null,null,,Sewer,Community,3,1,Slab,25,N/A,7526,Block,1064,104 Colonial Park Dr.,Winchester,40391,16750084,32,18,null,Ranch-Brick,5,Radiated,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JOHNSTON,NC,53585,31053216A.jpg,34051,N,9/22/2015,10:00 AM,Johnston County Courthouse 207 E Johnston St,"Smithfield, NC 27577",57764,00:00.0,9/14/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $57,764.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 919-209-5400 and reference 15SP421.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Community,3,2,Crawlspace,51,N/A,x, ,1220,105 Sharon Dr,Selma,27576,31053216,10,34,null,Ranch,5,Forced Air,Central Air,1198,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
TERREBONNE,LA,53588,38720610A.jpg,53,N,10/14/2015,10:00 AM,"Courthouse, 7856 Main Street",Houma lA 70360,63000,00:00.0,9/14/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.: 172528....Government bid only good at the Sheriff's Sale....Property is being sold as is.,null,null,null,null,null,Corey Heights West S/D,Septic,Community,3,2, ,55,N/A,92x130,Block,1334,374 Al Joseph Lane,Thibodaux,70301,38720610,5,19,null,Manufactured Home-Frame,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CONCORDIA,LA,53589,36288730A.jpg,37,N,10/28/2015,10:00 AM,"Courthouse, 4001 Carter Street",Vidalia LA 71373,54500,00:00.0,9/14/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.: 49424-B......Government bid only good at the Sheriff's Sale....property is being sold as is.,null,null,null,null,null,Belle Grove S/D,Sewer,Community,3,2, ,15,1 car carport,100x214,Slab,1088,159 Belle Grove Circle,Vidalia,71375,36288730,9,19,null,Ranch-Brick,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ST. MARTIN,LA,53590,13527980A.jpg,28,N,10/28/2015,11:00 AM,"Law Enforcement Center, 400 St. Martin Street","St. Martinville, LA 70582",32000,00:00.0,9/14/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.: 83004......Government bid only good at the Sheriff's Sale....property is being sold as is.,null,null,null,null,null,Sect 61 T8S R6E,Septic,Community,3,2, ,50,1 car carport,140x140,Slab,1486,1010 Linda Lane,Breaux Bridge,70517,13527980,42,19,null,Ranch-Brick,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SHELBY,OH,53593,5419A.jpg,36032,N,10/28/2015,10:00 AM,SHELBY COUNTY,SIDNEY OHIO,24000,00:00.0,9/25/2015,John.Runyan@oh.usda.gov,"SALE DATE RESHEDULED TO OCTOBER 28, 2015",null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,75,1 car attached,12375,Block,1092,208 N. LINDEN AVE,ANNA,45302,5419,56,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MADISON,OH,53599,2796A.jpg,36036,N,10/16/2015,10:00 AM,MADISON COUNTY,LONDON OHIO,116667,00:00.0,9/14/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,49,2 car attached,9680,Block,1416,1090 OXLEY DR,LONDON,43140,2796,9,36,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PIKE,OH,53600,7521A.jpg,36036,N,11/6/2015,10:00 AM,PIKE COUNTY,WAVERLY OHIO,7500,00:00.0,9/14/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,2,2,Crawlspace,66,N/A,1.60 AC,Block,1456,183 BILL GULKEY DR,BAINBRIDGE,45612,7521,14,36,null,Ranch-Frame,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MCKEAN,PA,50560,6053762A.jpg,CSC,N,10/13/2015,10:00 AM,McKean County Courthouse,"Smethport, PA  16749",1000,00:00.0,7/10/2015,cathy.diederich@stl.usda.gov,"Sale to be held in the Commissioner's Meeting Room on the 1st floor of the McKean County Courthouse, 500 W. Main Street, Smethport, PA  16749. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Well,2,1,Crawlspace,42,N/A,8125, ,960,12 Kent Drive,Bradford,16701,6053762,66,39,null,Ranch-Frame,5,Baseboard,N/A,1198,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ORANGEBURG,SC,53380,6357235A.jpg,41038,N,11/2/2015,2:00 PM,190 Gibson Street,"Orangeburg, SC 29115",40458.69,00:00.0,9/11/2015,cynthia.ball@stl.usda.gov,"The Master In Equity for Orangeburg County, wil sell on November 2, 2015, at 2:00 p.m., at the Orangeburg County Courthouse 3rd floor Courtroom, Room 304, 190 Gibson Street, Orangeburg, SC 29115.",null,null,null,null,null,,Septic,Community,3,2,Crawlspace,38,N/A,x,Slab,1079,3424 Kennerly Rd,Orangeburg,29115,6357235,24,41,null,Ranch-Brick,6,Forced Air,Central Air,513,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CARTER,KY,53542,23666187A.jpg,18103,N,10/27/2015,10:00 AM,1209 Townsend Avenue,"Grayson, KY  41143",16080,00:00.0,9/8/2015,vickie.jones2@stl.usda.gov,"An Open House will be held Monday, October 19, 2015 from 10:00 am- 11:00 am",null,null,null,null,null,,Sewer,Community,4,1,Slab,22,N/A,13068,Block,1082,1209 Townsend Avenue,Grayson,41143,23666187,40,18,null,Ranch-Brick,6,Other,Other,120,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WILSON,NC,52113, ,34051,N,10/14/2015,10:00am,Wilson County Courthouse 115 Nash St SE,Wilson NC 27893,111561,00:00.0,7/20/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale on October 14, 2015 at 10:00am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $ 111,561.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Wilson County Courthouse 115 Nash St SE, Wilson NC 27893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,98,N/A,x,Block,1309,6703 Hemlock Ct,Sims NC ,27880,32947473,11,34,null,Ranch-Frame,5,Forced Air,Central Air,1446,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
CONCORDIA,LA,53408,34748421A.jpg,37,N,10/7/2015,10:00 AM,"Courthouse, 4001 Carter Street",Vidalia LA 71373,39500,00:00.0,8/24/2015,Faye.Hornsby@la.usda.gov,"Civil Docket No.: 49,222-A....Government bid only good at the Sheriff's Sale... Property is being sold as is.",null,null,null,null,null,,Sewer,Community,3,3, ,15,N/A,13585,Block,2202,201 Vogt Street,Ferriday ,71334,34748421,43,19,null,Ranch-Frame,9,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
VERNON,LA,53409,33093407A.jpg,35,N,10/21/2015,10:00 AM,"Courthouse, 215 South 4th Street",Leesville LA 71446,40000,00:00.0,8/24/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.: 91292-B.....Government bid only good at the Sheriff's Sale....Property is being sold as is.,null,null,null,null,null,Sec 1 T2N R9W,Septic,Community,3,1, ,58,1 car carport,1 acre,Slab,1211,7524 Kurthwood Road,Leesville,71446,33093407,23,19,null,Ranch-Brick,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LAKE,OH,53413,7399A.jpg,36076,N,9/28/2015,10:00 AM,LAKE COUNTY,PAINESVILLE OHIO,34000,00:00.0,8/24/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,43,2 car attached,1.05 AC,Block,1552,620 LAKE STREET,MADISON ,44057,7399,67,36,null,Ranch-Frame,6,Forced Air,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CRAWFORD,KS,53622,15153695A.jpg,17001,N,10/9/2015,11:00 AM,Courthouse,"Girard, KS",2500,00:00.0,9/16/2015,marilyn.dean@ks.usda.gov,"Sold As Is. Subject to a 3 mth right of redemption, unpaid real estate taxes and special assessments.  Payment due date of sale.",15153695B.jpg,15153695C.jpg,15153695D.jpg,15153695E.jpg,15153695F.jpg,,Sewer,Community,2,1,Crawlspace,19,N/A,50x140,Stone,1120,525 E 22nd,Pittsburg,66762,15153695,95,17,null, -Frame,5,Forced Air,Central Air,599,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ROBESON,NC,53518,31494516A.jpg,34078,N,9/22/2015,4:00 PM,Robeson County Courthouse 500 N Elm St Rm 101,"Lumberton, NC 28359-1084",44582,00:00.0,9/3/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $44,582.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 910-272-5900 and reference 15SP208.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Community,3,2.5,Crawlspace,78,2 car detached,x, ,1620,430 Old Allerton Rd,Lumberton,28358,31494516,20,34,null,2 Story,7,Forced Air,Central Air,973,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
NICHOLAS,KY,52282,35710937A.jpg,18103,N,10/8/2015,9:00 AM,252 Moorefield Rd,"Carlisle, KY 40311",28140,00:00.0,8/7/2015,kimberly.williamson3@stl.usda.gov,"An open house will be held on Tuesday, September 29, 2015 from 9:00am to 10:00am.  The sale will be held on Thursday, October 8, 2015.  Estimated value of $42,000.  Property SOLD AS-IS.  USDA DOES NOT guarantee information, nor does it warranty the condition of the home.  For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext. 4500.",null,null,null,null,null,,Sewer,Community,2,1,Crawlspace,91,N/A,x,Block,1055,252 Moorefield Rd,Carlisle,40311,35710937,18,18,null,Ranch-Frame,5,Forced Air,Central Air,517,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SAN JUAN,NM,53444,32771908A.jpg,32023,N,9/30/2015,10:45 AM,"San Juan Co Courthouse, 100 S Oliver Dr.,","Aztec, NM 87410",28867,00:00.0,8/27/2015,sharon.brown2@stl.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,23,N/A,5001,Poured,914,2108 W Joy Lynn St,Bloomfield,87413,32771908,54,32,null,Ranch-Frame,5,Forced Air,Central Air,890,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CASWELL,NC,51016, ,34076,N,10/1/2015,10:00am,139 Church St ,Yanceyville NC 27379,45920,00:00.0,7/8/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale on October 1, 2015 at 10:00am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $45,920.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Caswell County Courthouse 139 Church St, Yanceyville NC 27379.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Well,3,1,Crawlspace,17,1 car carport,x,Block,1040,69 Purley Church Rd ,Yanceyville NC ,27379,5525482,43,34,null,Ranch-Brick,5,Radiated,N/A,493,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
ADAMS,PA,50585,5921756A.jpg,CSC,N,11/12/2015,11:00 AM,Adams County Courthouse,"Gettysburg, PA  17325",25000,00:00.0,9/10/2015,cathy.diederich@stl.usda.gov,"Sale to be held on the entrance of the Baltimore Street Entrance of the Adams County Courthouse located at 111-117 Baltimore Street, Gettysburg PA 17325. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,2,1,Full,31,N/A,9148,Poured,1092,105 Sixth Street,East Berlin,17316,5921756,45,39,null,Ranch-Frame,5,Forced Air,N/A,1095,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LANE,OR,50587,80278107A.jpg,38022,N,10/20/2015,11:00 AM,"Steps of Courthouse, 125 E. 8th Ave.","Eugene, OR  ",166105,00:00.0,9/15/2015,bret.dixon@or.usda.gov,"For additional information, please call 541-967-5925 Ext. 128.",null,null,null,null,null,,Sewer,Community,4,2,Crawlspace,20,2 car attached,7038,Poured,1374,61 Wetleau Drive,Lowell,97452,80278107,4,38,null,Ranch-Frame,6,Forced Air, ,1797,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JACKSON,WI,53419,1613521A.jpg,50017,N,10/13/2015,10:00 AM,"Jackson County Courthouse, 307 Main Street","Black River Falls, WI 54615",53198,00:00.0,9/22/2015,kathy.dawe@stl.usda.gov,"Foreclosure sale will be held on Tuesday, October 13, 2015 at 10:00 a.m. in the Front of the Jackson County Courthouse, 307 Main Street, Black River Falls, WI  54615.Property Sold As Is.   ",null,null,null,null,null,,Sewer,Community,3,1,Full,27,1 car attached,8360, ,960,309 Hart St,Melrose,54642,1613521,30,50,null,Ranch,6,Baseboard, ,1310,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LAKE,OH,53411,4033A.jpg,36036,N,9/28/2015,10:00 AM,LAKE COUNTY,PAINESVILLE OHIO,70000,00:00.0,8/24/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,2,Slab,43,1 car attached,11781,Slab,1320,382 WEST PARKWAY,MADISON,44057,4033,22,36,null,Ranch-Frame,6,Radiated,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
DALLAS,AL,53456,82306501A.jpg,1066,N,10/1/2015,11:00 AM,102 Church St.,Selma AL 36702,99388,00:00.0,9/16/2015,francine.brown@stl.usda.gov,PROPERTY SOLD AS IS,null,null,null,null,null,,Septic,Community,3,2,Slab,24,N/A,x,Slab,1454,609 Co Rd 232,Valley Grande,36701,82306501,3,1,null,Ranch-Frame,6,Forced Air,Central Air,615,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HAWKINS,TN,53567,35752047A.jpg,Greenevill,N,11/3/2015,10:00 AM,Hawkins County Courthouse,"Rogersville, TN  37857",32634,00:00.0,9/10/2015,valerie.brown@stl.usda.gov,,null,null,null,null,null,,Septic,Community,3,1.5,Full,37,1 car attached,20292,Poured,1040,308 Western Heights Dr,Rogersville,37857,35752047,35,43,null,Ranch-Frame,5,Forced Air,Central Air,469,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
